Datetime,Tweet Id,Text,Username
2021-04-27 03:26:30+00:00,1386884433412689924,"Mutan yg baru ini makin cerdik. Mereka bs turun langsung ke paru tanpa membuat koloni di area yg biasa di-swab saat tes antigen &amp; PCR. Akibatnya, orang terdeteksi negatif dg gejala khas COVID-19. Klo kaya gini, virus jd makin bebas menginfeksi tanpa khawatir inangnya dpt terapi.",afrkml
2021-04-26 09:13:28+00:00,1386609361867317249,"Menteri Kesehatan Budi Gunadi Sadikin mengatakan varian COVID-19 dari India sudah masuk Indonesia. Setidaknya 10 orang telah terinfeksi. 

😨😨

https://t.co/y8oizAvAH7",TirtoID
2021-04-25 13:53:28+00:00,1386317439097401347,"Penat dah KKM dok nasihat jaga sop, jaga jarak, jangan pergi tempat sesak. Orang kita tetap degil. Nak jadi macam negara India ker? Nak ramai jangkit &amp; ramai mati lagi ker? Tolong ingat sikit ya. Pandemik covid 19 ini bukan main-main. Berjuta-juta dah mati di seluruh dunia. https://t.co/I8k1XnnM7j",Hussamuddin
2021-04-25 12:43:59+00:00,1386299954390441989,"New Zealand sang penakluk covid-19. Rakyatnya menikmati konser musik tanpa masker atau jaga-jarak karena mereka berhasil memerdekakan diri dari pademi yang menaklukkan dunia.
https://t.co/3llU90Fcjw",ariel_heryanto
2021-04-24 01:37:18+00:00,1385769787817484292,"Bulan puasa yang punya gastritis sampai GERD gejalanya bisa mirip sesak nafas. Ntar km kira sesek kena Covid19 padahal asam lambung lagi naik gara2 stress atau banyak kerjaan.

It’s weekend, time to chill a bit. Never let your guards down, take care everyone 🖤",aan__
2021-04-23 08:58:52+00:00,1385518524215398401,"Watch | When PM Modi chided Arvind Kejriwal at #Covid19 meet over ""protocol break"" https://t.co/r5RvrTYF4f",ndtv
2021-04-23 08:30:13+00:00,1385511313783156737,"Terkini. 23 April. Kes baharu hari ini 2,847 iaitu hari ke-9 kes baharu melebihi 2,000. 

Kes tertinggi SELANGOR (748), SARAWAK (717), KELANTAN (476).  Hanya Perlis tiada kes baharu. 

#COVID19",KKMPutrajaya
2021-04-22 16:26:44+00:00,1385268844818616320,"Baru 2 Minggu Jadi Suami Aurel, Atta Halilintar Umumkan Positif Covid-19
https://t.co/L8KFsyhwKJ",geloraco
2021-04-22 14:39:04+00:00,1385241749807722500,Atta Halilintar Kembali Positif COVID-19 https://t.co/wsybzMtWpo,VIVAcoid
2021-04-22 03:39:46+00:00,1385075832641650691,"Nama politikus PDIP Herman Hery hilang dari surat dakwaan eks Menteri Sosial, Juliari Batubara. Padahal, namanya sempat terseret dalam kasus perkara dugaan korupsi pengadaan bantuan sosial atau bansos Covid-19. #TempoNasional https://t.co/P1iYlp5ILH",tempodotco
2021-04-21 15:42:26+00:00,1384895309008998413,"[VIDEO] Kompaun mungkin dikenakan kepada pihak sekolah, jika sekolah terpaksa ditutup kerana wujud kluster baharu COVID-19
#AWANInews #AWANI745 #HapusCOVID19
https://t.co/wMFz5IFpb3",501Awani
2021-04-20 08:46:47+00:00,1384428321421729792,"Delhi CM Arvind Kejriwal quarantines himself as his wife Sunita Kejriwal tests positive for #COVID19; she has home isolated herself. 

(File pics) https://t.co/ZFBZ5Uw6tP",ANI
2021-04-19 06:08:44+00:00,1384026157989826560,"Cak Lontong, Bimbim Slank, Widi Mulia Sunarya, Ayu Utami, Hanafi, Nicholas Saputra, dan lain-lain, hari ini menjalani vaksinasi Covid-19 bersama ratusan seniman dan budayawan se-Jabotabek. 

Semoga selekasnya mereka bisa beraktivitas seperti biasa dan terlindungi dari Covid-19. https://t.co/OnYALgefEr",jokowi
2021-04-17 05:50:45+00:00,1383296855124049922,"Tujuan utama vaksin COVID adalah untuk kurangkan gejala teruk COVID-19. Melindungi kita dari kematian, ICU, ventilator dll. Sekaligus mengurangkan beban kpd sistem kesihatan. Jangkitan boleh berlaku tapi kadar yang JAUH lebih rendah. Namun gejala tidak serius. Take the vaccine.",Khairykj
2021-04-16 14:35:43+00:00,1383066582033723396,"Pemerintah memutuskan untuk melarang kegiatan mudik lebaran tahun 2021 ini. 

Keputusan ini diambil dengan melihat pengalaman tahun lalu yang menunjukkan, empat kali libur panjang termasuk Idulfitri dan libur akhir tahun kemarin, selalu diikuti kenaikan kasus positif Covid-19. https://t.co/8fQREqkTUN",jokowi
2021-04-16 08:31:25+00:00,1382974899711406081,"Terkini. 16 April. Kes baharu hari ini 2,551. Kes tertinggi Sarawak (960), Selangor (590), KL (245) dan Kelantan (164). 

#COVID19",KKMPutrajaya
2021-04-15 06:44:29+00:00,1382585603141693441,"Terkini. 15 April. Kes baharu hari ini 2,148. Kes tertinggi Sarawak (512), Selangor (459) dan Kelantan (221).

#COVID19",KKMPutrajaya
2021-04-08 09:05:55+00:00,1380084480367456264,"Persentase kasus aktif dan sembuh Covid-19 di Indonesia kini lebih baik, meski kasus kematian kita masih 2,7%, dibanding global 2,17%.

Kendati penanganan Covid-19 di tanah air ini menunjukkan perkembangan yang menggembirakan, hendaknya tidak mengendurkan kewaspadaan kita. https://t.co/agdGtwKhzJ",jokowi
2021-04-04 10:44:53+00:00,1378659833654738945,"Ushuhuda

Kwa muda wa zaidi ya mwezi mmoja nimekuwa nikiugua na kutibiwa ugonjwa wa #COVID19 unaotokana na virusi vya #Corona (SARS-CoV-2). Ni jinsi gani niliweza kuambukizwa ugonjwa huu kijijini kwetu Lufilyo, Busokelo, Mbeya, pamoja na kuzingatia tahadhari zote dhidi ya   (1/7)",MarkMwandosya
2021-04-04 10:44:05+00:00,1378659632953008129,"Langgar Protokol Kesehatan Covid-19, Polisi London Bubarkan Ibadah Paskah https://t.co/GLsBxGQ3I2 https://t.co/qxYvyfTHtm",KompasTV
2021-04-04 06:30:18+00:00,1378595766361497600,"Covid 19 kasus paling banyak bukan nyerang saluran pernapasan, tapi nyerang logika sama nurani",uusbiasaaja
2021-04-03 11:58:42+00:00,1378316022336299011,"Pernikahan artis tenar yg ada kenalan pejabat tinggi, jelas tak berpotensi ada penularan virus corona. Tapi kalau masyarakat biasa, pernikahannya rentan berpotensi penularan virus corona makanya dibubarankan.
Terima kasih pemerintah atas antisipasi penyebaran Covid-19 ❤️❤️❤️ https://t.co/JmMQaXx9TS",mazzini_gsp
2021-04-01 10:10:49+00:00,1377564097055576064,Bupati Bandung Barat Jadi Tersangka Korupsi Proyek Covid-19 https://t.co/FfZ0aTqbuM,CNNIndonesia
2021-03-27 12:03:14+00:00,1375780448832393220,"Terpapar dan isolasi bukanlah pengalaman yang menyenangkan. Ratusan ribu, bahkan jutaan keluarga merasakan, ketika yg dicinta harus dirawat.

Beberapa pekan ini, kami merasakan juga. Saat putri kami, Mutiara harus dirawat di RS karena terinfeksi COVID-19.
https://t.co/uNTwkCIitm https://t.co/iaW0IJwJwE",aniesbaswedan
2021-03-27 10:14:48+00:00,1375753160388616196,"Udah pada denger soal GeNose?
Alat deteksi Covid-19 melalui hembusan nafas yg ditemukan o/ peneliti UGM.

- sudah diuji &amp; teruji
- akurasi di atas 90%
- biaya tes kisaran 25ribu

Tapi kenapa sampai sekarang blum diizinkan beredar ya?
Ohiya soalnya alat swab kita blom habis 🙈",kikysaputrii
2021-03-17 23:01:48+00:00,1372322305146249223,"Tim Indonesia dipaksa mundur dari Yonex All England 2021 &amp; tidak dapat melanjutkan pertandingan, karena saat terbang dari Istanbul ke Birmingham, Sabtu (13/3), terdapat penumpang positif Covid-19. Kami tidak diberi tahu siapa, brp org, &amp; dari mana asal org yg positif tersebut. https://t.co/XZPCTAwTW8",INABadminton
2021-03-17 22:56:45+00:00,1372321033194143745,"Dilansir dari postingan IG Marcus, tim Indonesia terpaksa mundur karena adanya penumpang yang positif COVID-19 dalam pesawat yang sama dengan tim Indonesia.

Karena belum ada berita resmi dari BWF, mari kita tunggu update resmi dari mereka dan pihak penyelenggara.

#YAE2021 https://t.co/ESjxGe1Zea",BadmintonTalk
2021-03-05 02:11:13+00:00,1367658931389165569,"Sahabat, mohon doanya di hari Jumat ini untuk kesembuhan salah seorang tim kami yg sejak kemarin harus dirawat di ICU Taksim Eğitim ve Araştırma Hastanesi akibat Covid-19 ini.

Semoga Allah angkat semua kesakitan dan menggantinya dengan kesembuhan. Amin.",AzzamIzzulhaq
2021-03-02 12:24:55+00:00,1366726208457633795,"hari ini tepat 365 hari sejak kasus Covid 19 ,
SALAM ELIT GLOBAL #QGBacotsantuy",qorygore
2021-03-01 07:26:33+00:00,1366288735243882496,Garis Panduan Penetapan Senarai Barisan Petugas Hadapan Bagi Program Imunisasi COVID-19 Kebangsaan. https://t.co/JFj38p5yNf,Khairykj
2021-03-01 06:09:02+00:00,1366269227674398728,"Santunan Pasien COVID-19 Meninggal Disetop, Risma: Anggaran Tidak Ada https://t.co/UxRsyqmi4K",VIVAcoid
2021-02-28 00:06:14+00:00,1365815535934472192,"Kira2 apa alasan pemerintah memberikan prioritas vaksin covid-19 kepada koruptor tahanan KPK ? 
Siapa yg bisa bantu ?",msaid_didu
2021-02-25 22:40:45+00:00,1365069251191525378,"Yang udah bangun terutama army, mau minta bantuan ya kalau lihat ini rep or rt 🙏 ada host radio bilang BTS itu seperti singkatan dari Covid-19 dan dia berharap segera ada vaksin untuk melawan BTS. (cont..) 

#RassismusbeiBayern3
#Bayern3Racist",vampirejeonjk97
2021-02-23 08:08:25+00:00,1364124942208540672,Penggunaan tali masker tidak dianjurkan oleh Satgas Penanganan COVID-19. Sejak kapan strap tali masker ngetren? https://t.co/CThjkmVAy0,detikcom
2021-02-23 03:53:40+00:00,1364060835258138625,"Sampai sekarang gua gak paham masalah 4 orang nakes yang dijadikan tersangka karena memandikan jenazah wanita yang kena covid 19.

Kenapa pasal yang digunakan pasal penistaan agama ?

Apa pasal itu begitu karetnya, sampe bisa dipake dalam situasi apa saja ??",Dennysiregar7
2021-02-22 12:01:00+00:00,1363821086719139850,"Pemerintah menghapus Cuti Bersama 2021 dari semula 7 hari menjadi hanya tinggal 2 hari. Pemerintah khawatir, jika diberikan libur panjang, kasus COVID-19 meningkat. 

https://t.co/MXuCvcW00y",TirtoID
2021-02-22 09:43:28+00:00,1363786476824231939,"Pemerintah sepakat untuk merubah jumlah cuti bersama 2021, disampaikan dalam Surat Keputusan Bersama (SKB) 3 Menteri. Kesepakatan ini diambil karena adanya potensi peningkatan kasus penularan COVID-19 karena mobilitas masyarakat yang cenderung naik dengan adanya cuti bersama. https://t.co/aEFkRLj9D6",VICE_ID
2021-02-15 06:47:00+00:00,1361205349978697730,"Nasikitika kuwatangazia kifo cha Baba yangu mdogo, Agen Mwandosya, kolichotokea alfajiri ya leo baada kupata ""changamoto ya kupumua"", kwa jina jingine Corona au Covid 19. Kama tangazo hili litasaidia kuokoa maisha ya Mtanzania hata mmoja tu, itakuwa pole tosha na faraja kwetu. https://t.co/X2CtltG0rL",MarkMwandosya
2021-02-13 04:51:44+00:00,1360451569657937920,"Covid19 is more than a lung disease. Yes, let's start from this sentence.

Tiap hari aku sering dapet pertanyaan tentang symptom2 terkait covid, dan untuk menjawabnya biasanya aku mulainya selalu dari apa yang terjadi di pembuluh darah.",aan__
2021-02-13 02:28:14+00:00,1360415457086377987,"Salah kaprah pasien COVID-19 yang bikin pasien lelah sendiri adalah:
1) nungguin nilai CT makin besar
2) nungguin hasil PCR dari positif jadi negatif
.
.
Prinsipnya adalah pasien dinyatakan bisa kembali ke masyarakat bila sudah Isolasi mandiri 14 hari dan bebas gejala. Sudah.",falla_adinda
2021-02-12 05:26:34+00:00,1360097948198047750,"Muhadjir kaget ternyata petugas pelacak COVID-19 di Indonesia tak sampai 5 ribu orang. Selain itu sebagian besar ada di Jakarta yaitu, 1.600 orang.

https://t.co/JRgTNWwG8V",TirtoID
2021-02-11 14:07:57+00:00,1359866770387914754,"Seorang sahabat lama talipon saya dari ROME,ITALY..Saya tanya bagaimana keadaan covid19 di sana..dia beritahu kes harian melebihi 20,000...kematian sudah melebihi 90,000...dan kes positive covid19 melebihi 2 juta orang...SUBHANALLAH..katanya Malaysia mengawal covid19 luar biasa.. https://t.co/3WvLVS4FkX",AnnuarMusa
2021-02-09 07:41:25+00:00,1359044717573332994,"saat ini sy dlm masa recovery stlh terpapar covid 19. byk tks atas doa""terbaik semuanya. Allahu Akbar, Tuhan Maha Dahsyat DIA sayang sm sy, alhamdulillah sy sdh di rumah. sy jg mengucapkan duka yg amat dlm atas kepergian Ust. Maher. sy tlh maafkan semua khilafnya HUSNUL KHOTIMAH",AliNgabalinNew
2021-02-08 08:54:10+00:00,1358700640642363394,"Kepala Staf Kepresidenan Moeldoko membantah pemberitaan media asing bahwa Indonesia baru bisa kembali normal dari pandemi COVID-19 10 tahun mendatang.

""Nggak lah. Itu berlebihan. Suruh belajar ke sini dulu lah Bloomberg itu.""

https://t.co/cYsHUYkP6B",TirtoID
2021-02-07 23:53:23+00:00,1358564546898583553,"Good bye PSBB, lock down???
Israel melaporkan penemuan obat Covid-19 success rate 95%. Lebih murah, lebih efektif.

Dari 30 pasien, 29 sembuh, pengobatan butuh 3-5 hari. Bila tahapan lanjutan tidak bermasalah, siap memasok kebutuhan dunia dalam 2 bulan.
@KemenkesRI @KemensetnegRI https://t.co/ljWoJ7Dl9y",KopralCebong
2021-02-03 11:08:02+00:00,1356922390488489990,Sri Mulyani Pangkas Insentif Nakes Tangani Covid-19 https://t.co/tHQlA01tEr,CNNIndonesia
2021-02-03 09:03:02+00:00,1356890932344311811,Sri Mulyani Potong Insentif Tenaga Kesehatan Covid-19 https://t.co/4wsQb8V29M,Bisniscom
2021-02-03 06:32:35+00:00,1356853070034952193,"Akhirnya hari ini tiba juga
Saya terkonfirmasi positif COVID-19.

Saya tidak sendiri. Kasus saya setidaknya terdiri atas 4 klaster keluarga.

Kisah ini bermula dari kakak ipar saya yang mengeluhkan meriang dan badan ngilu pada Sabtu (23/1) lalu

[UTAS]",RidhaIntifadha
2021-02-02 21:41:16+00:00,1356719359389884416,"Sah, insentif tenaga kesehatan yang menangani Covid19 dipotong 50%.",blogdokter
2021-02-01 10:29:06+00:00,1356187815239852033,"Perpanjangan Masa Tanggap Darurat Bencana Covid19 di DIY
Perode 1 - 28 Februari 2021
@Pusdalops_diy 
https://t.co/jM7C1B2hvc",JogjaUpdate
2021-01-30 10:24:39+00:00,1355461920342503429,"Terkini. Kes baharu paling tinggi hari ini 5,728 kes. Selangor tertinggi 3,285 kes. 13 lagi kematian. 

#COVID19 
#JagaNegaraKita",KKMPutrajaya
2021-01-29 09:42:52+00:00,1355089018384338949,"Status terkini COVID-19 pada 29 Jan 2021.

Kes baharu hari ini (5,725) adalah tertinggi pernah dilaporkan. https://t.co/unpSzfyzae",KKMPutrajaya
2021-01-29 09:39:10+00:00,1355088084266741762,"Terkini. Kes baharu hari ini paling tinggi, 5,725 kes dengan 16 lagi kematian. 

#COVID19 
#JagaNegaraKita",KKMPutrajaya
2021-01-27 13:50:53+00:00,1354426656828493828,"BANG JAGO HEBAT SEKALI,,
DIA LEBIH TAKUT SAMA COVID19
DARI PADA SAMA TUHAN

ASTAGFIRULLAH, TOBAT PAK...!! https://t.co/VV2qTJtNo3",N0N4m3_90
2021-01-27 06:02:00+00:00,1354308659451322371,"Sudah dua pekan kita menggelar vaksinasi massal Covid-19. Hari ini, sudah sekitar 250.000 tenaga kesehatan yang telah menjalani vaksinasi. 

Memang terasa masih kurang, tapi dari hari ke hari kita tetap membenahi manajemen pelaksanaan vaksinasi. https://t.co/iKD09TATzn",jokowi
2021-01-27 05:34:30+00:00,1354301735498473472,"Saya kira, setelah lebih 50 hari sejak OTT Suap Bansos Covid-19, kita perlu bertanya apakah KPK serius usut seluruh pelaku &amp; penerima aliran dana?

Atau sebelum ke sana, apakah pihak2 yg muncul nama &amp; perannya akan diperiksa?

Inilah salah1 ujian independensi KPK yg sesungguh.",febridiansyah
2021-01-26 11:15:32+00:00,1354025172328710144,Menkes Ajak Warga Merenung Usai Kasus Covid-19 Tembus 1 Juta https://t.co/m4vQ0NwaGn,CNNIndonesia
2021-01-26 05:29:59+00:00,1353938211618185217,Bagaimana kalau kita membuat Yayasan Kemanusian dengan fokus membantu pendidikan anak² yatim atau yatim piatu akibat orang tua mereka wafat karena pandemi Covid-19? Sekadar sharing....,DonAdam68
2021-01-25 08:53:15+00:00,1353626978503548929,"Bertambah 9.994 Kasus, Positif Covid-19 Nyaris Tembus 1 Juta https://t.co/lklIbkPris",CNNIndonesia
2021-01-24 05:10:40+00:00,1353208577117147136,"Perintah Kawalan Pergerakan (PKP) penuh mungkin akan dilaksanakan sekiranya kes penularan COVID-19 gagal dikawal menjelang 4 Februari 2021.
 
Klik link untuk baca lanjut : https://t.co/eONLv2rLSF

#NormaBaharu #DisiplinMalaysia #HapusCOVID19 https://t.co/Eze4aprNeJ",501Awani
2021-01-22 10:24:02+00:00,1352562662744363008,"Ngeseks di Ruang Isolasi COVID-19 RSUD Dompu, Pelakunya Polisi https://t.co/JYHbS1GVXg",VIVAcoid
2021-01-22 10:07:34+00:00,1352558519216529409,"🙆🏼‍♀️🙆🏼‍♀️🙆🏼‍♀️🙆🏼‍♀️🙆🏼‍♀️🙆🏼‍♀️🙆🏼‍♀️🙆🏼‍♀️Moeldoko: Khusus Menteri, Jika Terpapar Covid-19 Diperbolehkan Tidak Umumkan ke Publik https://t.co/lVqTw1Npse",susipudjiastuti
2021-01-21 01:41:31+00:00,1352068778842963969,"Maya Nabila Mahasiswi S3 Termuda ITB Usia 21 Tahun
https://t.co/5Pi5JmTNn1 

#ITBNews #dirumahaja #gerakansocialdistancing
#covid19 #viruscorona",itbofficial
2021-01-20 13:21:20+00:00,1351882503137579009,"Moeldoko: Khusus Menteri, Jika Terpapar Covid-19 Diperbolehkan Tidak Umumkan ke Publik!
https://t.co/Hj3McBDYwS",PutraWadapi
2021-01-20 10:30:50+00:00,1351839596435304449,"Keluhan Mahasiswa Universitas Lampung soal KKN tatap muka.
Kondisi di Lampung sekarang penderita Covid-19 makin tinggi. Kok UNILA malah terus dorong Mahasiswa KKN ke desa-desa. Gugus Tugas Covid udah tegur, tapi UNILA kaya gak denger.
Bahaya buat mahasiswa &amp; masyarakat lokasi KKN https://t.co/hq8ligp25P",mazzini_gsp
2021-01-20 01:41:42+00:00,1351706434912747526,"[TERKINI] Hari ini Ahli Parlimen Pasir Salak Datuk Seri Tajuddin Abdul Rahman pula disahkan positif jangkitan COVID-19.⁠
⁠
Baca lanjut di sini https://t.co/BnwfTdJ1Ww

#AWANIterkini https://t.co/PlDnVJg0xu",501Awani
2021-01-20 00:17:17+00:00,1351685192113557504,Menteri positif Covid-19 dia tdk tahu. Menterinya korupsi dana bansos dia tdk tahu. Menterinya impor pangan dia tdk tahu. Nanti diujungnya kaget dan jengkel.,PutraWadapi
2021-01-19 23:21:25+00:00,1351671131711827968,Epidemiolog: Airlangga Tutupi Covid-19 karena Takut Dibully https://t.co/uSPov9nP6L,CNNIndonesia
2021-01-19 13:31:49+00:00,1351522753292058630,Ada berapa kes covid19 kat area korang within 1km radius? (Based on mysejahtera),ImanAbdulRahim
2021-01-19 04:19:26+00:00,1351383742602911744,Istana Tak Tahu Menko Perekonomian Airlangga Sempat Covid-19 https://t.co/wm5htIENvA,CNNIndonesia
2021-01-19 02:42:02+00:00,1351359229462933504,Nazri Aziz positif Covid-19 https://t.co/11FlDUcCaZ,mkini_bm
2021-01-19 00:52:03+00:00,1351331554136473601,Ni mesti banyak sangat tengok DVD tak pun antivax 😅😅 #COVID19 https://t.co/V2suP2pPBv,sidchan
2021-01-17 10:39:21+00:00,1350754575779696640,"Apakah analisis saya ini benar ?
Jika tingkat efikasi vaksin Sinovac adlh 65,3 % artinya jika menyuntik 1.000 orang ada 350 orang (35 %) yg gagal memperoleh antibody tapi sdh merasa aman dari serangan virus Covid-19 krn sdh divaksin. Jika 100 juta org yg disuntik, 35 juta gagal.",msaid_didu
2021-01-17 03:41:42+00:00,1350649469943992320,"Pandemi COVID-19 mengharuskan kita memakai masker kemanapun, dan tidak jarang kita memakainya seharian.

Nah, ada yang pernah dengar soal maskne (mask acne) tidak? Kenapa sih bisa muncul? Bagaimana menghindarinya?

Drop pertanyaan kamu di reply, nanti dibuatin threadnya 😁👇 https://t.co/Lu8fU5ebDa",agungmrheza
2021-01-16 10:41:24+00:00,1350392705973579776,"Terkini. #COVID19 Kes paling tinggi hari ini 4,029 kes. Selangor (1,466), Johor (719), Sabah (449), KL (347) dan N. Sembilan (214). 8 lagi kematian dilaporkan. 

*Kes-kes hari ini hasil aktiviti/pergerakan sebelum 13 Jan 2021.",KKMPutrajaya
2021-01-16 04:27:52+00:00,1350298700384354305,"Beberapa hari lalu, saya dan sejumlah teman jurnalis menelepon 27 rumah sakit rujukan Covid-19 di Jogja. Kami bertanya apakah masih ada tempat tidur perawatan pasien Covid-19 yang kosong. Inilah jawaban para petugas rumah sakit itu... https://t.co/15KrCPpeWE",harisfirdaus
2021-01-15 05:02:40+00:00,1349945070099734530,"“Raffi Ahmad akan segera disuntik vaksin COVID-19. Raffi ini mewakili anak muda semua.”

74,39% anak muda yang berupah kurang dari Rp3 juta: Hah

https://t.co/tj8WB8RsSy",TirtoID
2021-01-14 12:22:10+00:00,1349693288836706304,Menkes Budi Gunadi Sadikin akan memberikan sertifikat bagi warga yang telah melakukan vaksin COVID-19. Sehingga tidak harus menunjukkan lagi hasil tes swab PCR https://t.co/FfYFSNwZsi,detikcom
2021-01-14 06:11:04+00:00,1349599896613998594,Polisi Ancam Sanksi Pidana Kerumunan Pesta Dihadiri Raffi Ahmad Cs: Ia memastikan pembuat acara hingga penyedia tempat dapat dikenakan sanksi pidana karena melakukan hal itu di tengah pandemi Covid-19 yang masih berkecamuk. https://t.co/u2fylyuYCV,merdekadotcom
2021-01-14 04:22:24+00:00,1349572549118607360,"Hari ini saya disuntik vaksin Covid-19, mewakili pemuda Jawa Timur pertama yang disuntik vaksin Covid-19. Semua berjalan aman dan nyaman 🙏🏽 Bismillah gayeng kagem kulo panjenengan sedoyo! https://t.co/YE5xcf51vi",Moektito
2021-01-14 01:15:37+00:00,1349525544887480324,"Tim pemakaman Jenazah dg protokol covid-19 MDMC Kulonprogo, DIY.  

@MDMCIndonesia https://t.co/oOqdafqff1",arifnur
2021-01-14 01:10:43+00:00,1349524309912375296,"HNW Kritik Keras Israel yang Tak Berikan Vaksin Covid-19 untuk Warga Palestina di Kawasan Pendudukan. Pdhl sesuai konvensi Wina jg rekomendasi WHO, Israel tetap berkewajiban berikan layanan kesehatan termasuk pemberian vaksin di kawasan pendudukannya. https://t.co/hU6a05vW0T",hnurwahid
2021-01-13 14:56:21+00:00,1349369699272777730,"Pada kartu vaksinasi Covid-19 atas nama saya ini tercantum jadwal pemberian suntikan vaksin berikutnya yaitu 14 hari dari sekarang. 

Kartu yang akan diberikan kepada semua orang yang divaksinasi ini sekaligus pengingat agar tepat waktu menjalani vaksin kedua. https://t.co/IR9HHdtTqb",jokowi
2021-01-13 08:41:47+00:00,1349275440171552769,Timbalan Menteri Komunikasi dan Multimedia Datuk Zahidi Zainul Abidin disahkan positif COVID-19 #AWANInews #HapusCOVID19 https://t.co/Fze8FxelvX,501Awani
2021-01-13 08:15:18+00:00,1349268774856187905,"[KENYATAAN MEDIA] 

Timbalan Menteri KKMM Positif COVID-19

13 Januari 2021 

Dikeluarkan oleh: Pejabat Timbalan Menteri Komunikasi dan Multimedia https://t.co/Fs8Rwxbcl5",kkmm_gov
2021-01-13 05:42:42+00:00,1349230372668665857,"Saya telah menerima suntikan vaksin Sinovac. Evaluasi BPOM, efikasinya 65,3 %, di atas standar WHO yang 50 %. MUI juga menyatakan vaksin Sinovac halal. 

Saya telah memerintahkan agar vaksinasi Covid-19 segera dilaksanakan di seluruh Tanah Air.

https://t.co/keTczZS2NR",jokowi
2021-01-13 03:24:45+00:00,1349195653872640000,"Saya ditanya: pernah terkonfirmasi positif Covid-19, pernah batuk atau pilek, mengidap penyakit jantung, atau penyakit lain seperti ginjal? Dll. Semua saya jawab tidak. 

Pukul 9.42 wib ini, saya memulai ikhtiar besar untuk terbebas dari pandemi dengan menerima vaksin Covid-19. https://t.co/KiJuj7VsFJ",jokowi
2021-01-12 06:52:18+00:00,1348885498740101122,"ADAKAH ANDA BERSETUJU PENGISYTIHARAN DARURAT SELURUH NEGARA BAGI TUJUAN MENGAWAL PENULARAN WABAK COVID-19 DILAKSANAKAN?

https://t.co/MXFdHHU36Z",MKNJPM
2021-01-12 04:26:59+00:00,1348848927030693890,"Tiga menteri Kabinet disahkan positif COVID-19 selepas menjalani ujian saringan.

#AWANInews #AWANI745 #hapusCOVID19

https://t.co/pevegc0hdh",501Awani
2021-01-10 10:31:16+00:00,1348215826076160003,"Saya menyaksikan adik saya menderita dari serangan virus Covid-19 selama 9 hari yg akhirnya wafat tadi malam.
Saya sangat tidak setuju jika masih ada pihak meragukan betapa bahayanya virus ini.
#jagakesehatan https://t.co/sWrDAiiqHe",msaid_didu
2021-01-09 16:09:17+00:00,1347938502516723720,"INNALILLAHI WA INNA ILAIHI ROJIUN.
Telah berpulang ke Rahmatullah adik saya Ir. HM. Suaib Didu, MM tgl 9 Januari 2021 (umur 55 thn) jam 22.20 karena Covid-19. Mohon dimaafkan kesalahan almarhum, baik disengaja atau tidak.
Selamat jalan adikku. https://t.co/0I8epYVkRC",msaid_didu
2021-01-08 16:15:04+00:00,1347577573367140352,"Epidemiolog: Tak Terkendali, Covid-19 di Indonesia Baru Reda 2024 https://t.co/DfXvmCOXTY https://t.co/QRIrX0STtx",Beritasatu
2021-01-08 16:06:42+00:00,1347575466543091712,"Si kecil berusia 5 tahun ini disahkan positif COVID-19. Tiada simptom. Sebentar tadi dibawa ke hospital bersendirian dengan ambulans. Moga lekas sembuh dan segera discaj. Ameen. Ingat, COVID-19 tak kenal mangsa. Credit: Ira Hazwani https://t.co/6v2R2YWEHB",TVAlhijrah
2021-01-08 10:04:18+00:00,1347484262996398080,"antri Pemakaman Covid-19 di Tegal Alur,JKT. Hidup antri, mau dikuburpun antri. Masih nekad??? https://t.co/xLq2V1TV8G",dewiirawan13
2021-01-08 09:33:17+00:00,1347476459259011074,PM akan umum pada Isnin ini mengenai tindakan yang akan dilaksana berhubung situasi semasa jangkitan #COVID19 - @IsmailSabri60 https://t.co/sariEN5zqN,KKMPutrajaya
2021-01-08 09:05:31+00:00,1347469469862424582,"10.617 kasus baru Covid-19

🙂",asumsico
2021-01-07 09:20:57+00:00,1347110968208224258,"Kasus pemalsuan surat hasil tes PCR Covid-19 yang diperjualbelikan di medsos sempat ramai dan dibahas oleh dr Tirta. Kini, tiga orang pelaku tersebut telah ditangkap oleh jajaran Subdit Tindak Pidana Siber Ditreskrimsus Polda Metro Jaya.

#CNNIDNewsUpdate
https://t.co/ns6OyEyJew https://t.co/VjH3TqkDcG",CNNIDdaily
2021-01-07 09:02:48+00:00,1347106401915531264,"Kes baharu #COVID19  hari ini 3,027 kes.",KKMPutrajaya
2021-01-07 08:50:31+00:00,1347103310965133313,"9.321 kasus baru Covid-19

Nggak perlu kaget kayaknya ya 🙂",asumsico
2021-01-07 04:00:27+00:00,1347030311754862593,"Sedang menanti vaksin Covid-19? Sabar. Saya juga. 

Vaksinnya sudah ada, dan mulai didistribusikan ke daerah. Tapi kita masih menunggu izin penggunaan darurat dari BPOM dan kajian halal dari MUI. 

Apabila izin sudah keluar, vaksin gratis secara bertahap, kita laksanakan. https://t.co/9Do0fYoZyV",jokowi
2021-01-06 10:55:31+00:00,1346772378831912961,KKM sedang mengkaji strategi baharu untuk dikemukakan kepada MKN susulan peningkatan kes #COVID19 selepas kelonggaran merentas daerah dan negeri. - @DGHisham,KKMPutrajaya
